x,y,z
-0.06713781,-0.22084805,0
0.29681978,-0.26501766,0.2
-0.040636044,-0.13780919,0
0.36395758,-0.15194346,0.10526316
-0.17844523,-0.17137809,0.2
0.35865724,-0.12720849,0.2
0.12014134,0.25618374,0
-0.113074206,-0.23498233,0.2
0.20318021,0.21731448,0.2
-0.20141342,0.077738516,0.14736842
0.072438166,0.2632509,0.08421053
0.32508835,-0.10600707,0
0.28268552,0.2385159,0
0.3162544,0.12190813,0.18947369
-0.026501767,-0.21908127,0.2
0.06537102,-0.09717315,0.021052632
-0.13427562,-0.27031803,0
0.29681978,-0.12190813,0
0.030035336,-0.3180212,0.14736842
-0.014134276,-0.010600707,0.2
0.09717315,0.204947,0.2
0.30565372,-0.2155477,0.2
-0.028268551,-0.12897527,0
-0.053003535,-0.31272084,0
0.33392227,-0.18551236,0.2
0.17667845,0.41342756,0.11578947
-0.3180212,0.19081272,0.2
0.053003535,0.24734983,0
0.03180212,-0.08127209,0.2
-0.28975266,0.21731448,0.15789473
0.017667845,-0.20848057,0.2
0.38515902,-0.27561837,0.042105265
-0.11660777,-0.3162544,0.021052632
0.021201413,0.11837456,0.2
-0.042402826,-0.25971732,0.2
0.21731448,0.11837456,0.031578947
0.36925796,-0.18551236,0.2
0.109540634,0.19081272,0.2
0.24911661,-0.017667845,0
0.29151943,0.24028268,0
0.28798586,0.01590106,0
0.31272084,-0.33745584,0.2
-0.017667845,-0.18904594,0
0.033568904,-0.29681978,0
0.3162544,-0.045936394,0
0.3180212,-0.113074206,0.2
-0.18374558,-0.16077739,0
0.045936394,0.15547703,0
0.18021202,0.32508835,0.17894737
-0.17491166,-0.14840989,0
-0.27915195,0.008833922,0.2
-0.040636044,-0.17844523,0.2
0.30565372,0.15547703,0.2
0.03533569,-0.28268552,0.15789473
0.29151943,-0.3074205,0.10526316
-0.36749116,0.22968198,0
-0.10070671,-0.25795054,0
0.06713781,0.04770318,0.2
-0.1590106,-0.06007067,0.2
0.22968198,0.07067138,0
0.31978798,-0.07067138,0
0.27915195,-0.21731448,0
-0.005300353,-0.15371025,0.2
-0.14134276,-0.072438166,0
-0.03533569,-0.09893993,0.12631579
-0.022968197,-0.12720849,0.2
0.27738515,-0.12190813,0.2
0.024734983,-0.17491166,0
0.1943463,0.24558304,0.094736844
0.03180212,0.061837457,0.2
-0.30212015,0.05123675,0.1368421
-0.06713781,-0.010600707,0.021052632
-0.09540636,-0.30212015,0
-0.27915195,0.1943463,0.021052632
-0.27915195,0.16784452,0
-0.18904594,0.040636044,0.2
0.3869258,-0.3303887,0
0.024734983,-0.15547703,0.2
0.24204947,0.019434629,0.2
0.007067138,0.16784452,0.010526316
-0.2932862,0.22261484,0.15789473
0.21201414,0.34805652,0
0.3180212,-0.12720849,0
0.3533569,-0.25971732,0
0.021201413,-0.10070671,0.2
0.2155477,0.2508834,0
-0.35512367,0.15547703,0.15789473
0.2720848,-0.109540634,0.2
0.35865724,-0.32508835,0.2
-0.028268551,0.038869258,0.2
0.19964664,0.35865724,0.2
-0.03533569,-0.18374558,0
-0.045936394,0.053003535,0.2
0.21378092,0.13780919,0.14736842
0.18021202,0.3286219,0.17894737
0.08127209,0.005300353,0.12631579
-0.3409894,0.17137809,0
-0.27031803,0.12897527,0
-0.27915195,0.005300353,0.18947369
0.37102473,-0.18727915,0.07368421
-0.037102472,-0.1590106,0
-0.13427562,0.077738516,0.2
0.1943463,0.35689047,0.2
-0.19257951,-0.11660777,0.2
0.2844523,0.13074204,0.2
-0.21378092,0.06890459,0
-0.32685512,0.09717315,0.11578947
0.22614841,0.07067138,0
-0.18904594,-0.030035336,0.2
0.001766785,-0.28975266,0
0.03180212,-0.19257951,0
-0.09893993,-0.29681978,0
-0.20671378,-0.04770318,0.2
-0.08127209,-0.24911661,0.2
0.01590106,0.16607773,0.2
-0.1943463,0.04770318,0.2
-0.21731448,-0.022968197,0.2
0.1696113,0.38515902,0.18947369
0.30565372,-0.24558304,0
0.33568904,-0.06537102,0.2
-0.34275618,0.21378092,0.2
-0.16607773,-0.021201413,0.021052632
0.10600707,0.17491166,0.2
0.05123675,0.008833922,0
-0.019434629,0.05123675,0.2
-0.35865724,0.16077739,0.042105265
0.0795053,0.06360424,0.2
-0.109540634,-0.20671378,0.2
-0.32508835,0.2155477,0
-0.088339224,-0.21731448,0
-0.25441697,0.14840989,0.05263158
-0.15724382,-0.038869258,0.15789473
0.3091873,-0.2385159,0
0.25618374,0.37102473,0.2
-0.13250883,-0.25441697,0.2
-0.2279152,-0.026501767,0
-0.001766785,0.10777385,0
0.25441697,0.012367492,0.2
0.005300353,0.09893993,0.2
0.27915195,-0.072438166,0.2
0.022968197,-0.25618374,0
-0.3180212,0.2632509,0
0.06890459,0.20671378,0
0.088339224,0.049469966,0.094736844
0.26678446,0.3286219,0.2
0.06360424,0.12190813,0
0.3286219,-0.3303887,0.2
-0.11484099,-0.3180212,0.16842106
-0.2844523,0.12190813,0.2
0.22968198,0.32155478,0.2
0.29858658,0.077738516,0
-0.21378092,-0.028268551,0
-0.06007067,-0.27561837,0.2
0.030035336,0.16254418,0
0.056537103,-0.074204944,0
-0.028268551,-0.044169612,0.010526316
-0.16077739,-0.030035336,0.18947369
-0.34628975,0.13780919,0.021052632
-0.09540636,0.077738516,0.11578947
-0.06007067,0.010600707,0
-0.08303887,-0.008833922,0.2
0.037102472,0.22438163,0.2
0.23144877,0.41342756,0.11578947
0.030035336,0.20318021,0
0.1024735,0.21201414,0.2
-0.22614841,-0.033568904,0
-0.028268551,-0.042402826,0.10526316
-0.24558304,0.061837457,0.2
-0.2932862,0.15017667,0.2
0.04770318,-0.04770318,0.2
-0.23498233,-0.008833922,0.2
0.2932862,0.2155477,0
-0.14310955,-0.24558304,0
0.09010601,0.06360424,0.07368421
-0.26501766,0.06537102,0.2
-0.16431095,0.06713781,0
-0.12190813,-0.005300353,0
-0.27561837,0.15017667,0.2
0.31448764,0.093639575,0
0.007067138,0.024734983,0.2
0.30388692,0.05123675,0.2
0.003533569,-0.11484099,0.2
0.008833922,0.18551236,0.16842106
0.25795054,0.16431095,0.2
0.014134276,-0.08127209,0.2
0.34452298,-0.040636044,0.17894737
0.28975266,-0.09717315,0.2
-0.044169612,0.045936394,0
-0.12720849,-0.22261484,0
0.32508835,0.024734983,0
0.09893993,0.12190813,0.10526316
0.2720848,0.13957597,0.2
0.26501766,0.40459365,0.18947369
-0.30212015,0.24204947,0.12631579
-0.2155477,0.014134276,0.2
-0.16607773,-0.13074204,0
0.2862191,-0.093639575,0.2
0.21378092,0.2385159,0.2
0.36042404,-0.27738515,0.2
-0.3091873,0.06360424,0.2
-0.11660777,-0.010600707,0.18947369
0.11660777,0.23321554,0.021052632
0.2614841,0.15724382,0.2
0.017667845,0.16784452,0
0.29858658,0.16431095,0
-0.093639575,-0.16607773,0
-0.18904594,-0.019434629,0.2
-0.093639575,-0.34628975,0.15789473
0.23144877,0.15017667,0
-0.204947,-0.08303887,0
0.045936394,-0.21731448,0.021052632
-0.28091872,0.19964664,0.042105265
-0.15194346,0.026501767,0.2
-0.11660777,-0.2738516,0.2
0.18021202,0.33392227,0.010526316
-0.1590106,0.054770317,0.2
0.23674911,0.22614841,0.2
0.32508835,-0.28975266,0
0.06713781,0.03533569,0.2
-0.15724382,-0.16254418,0.2
0.3091873,-0.061837457,0.2
-0.037102472,0.06537102,0.2
-0.34628975,0.25971732,0.2
0.2385159,0.31448764,0.06315789
-0.014134276,-0.1360424,0.2
-0.21201414,-0.109540634,0.2
0.2614841,0.1696113,0
-0.30388692,0.20318021,0.2
-0.003533569,0.09893993,0.10526316
-0.16784452,-0.11484099,0
0.2844523,0.11660777,0.2
-0.15724382,0.022968197,0
0.3074205,-0.29858658,0
-0.007067138,-0.1590106,0
0.028268551,-0.123674914,0
0.32508835,0.06537102,0.042105265
0.0795053,0.19611308,0.2
0.026501767,0.24204947,0
0.37102473,-0.19611308,0.06315789
0.22438163,0.0795053,0.010526316
-0.08480565,0.077738516,0.2
0.024734983,-0.19257951,0
0.19787987,0.2279152,0.16842106
-0.24028268,-0.072438166,0.17894737
0.03533569,0.026501767,0
-0.3286219,0.1024735,0.06315789
0,-0.024734983,0
-0.3074205,0.13074204,0.2
-0.026501767,-0.028268551,0.15789473
0.30388692,0.18374558,0.021052632
-0.15547703,0.030035336,0
-0.042402826,-0.27915195,0.2
0.32508835,-0.14310955,0.2
0.32155478,-0.17667845,0
0.038869258,0.1254417,0.2
0.16607773,0.40636042,0.06315789
0.34982333,-0.07067138,0.17894737
-0.12720849,-0.09893993,0.094736844
0.08480565,0.2632509,0.17894737
0.20848057,0.3286219,0
0.3091873,-0.28268552,0
0.28091872,0.204947,0
-0.003533569,-0.17137809,0.2
0.019434629,0.24558304,0.010526316
0.2385159,0.34805652,0.2
-0.23498233,0.109540634,0.18947369
-0.042402826,-0.15017667,0.07368421
-0.34275618,0.204947,0.2
-0.30565372,0.21024735,0
0.044169612,0.044169612,0.2
0.30035335,0.21201414,0
-0.007067138,-0.056537103,0
0.03533569,-0.27738515,0
-0.11484099,-0.22968198,0.2
0.24204947,0.409894,0.2
0.2720848,-0.19611308,0.08421053
-0.15194346,-0.15194346,0
-0.10070671,0.007067138,0.2
0.17314488,0.4116608,0.2
0.3162544,-0.33568904,0.2
-0.04770318,-0.34275618,0
0.34982333,-0.2720848,0.2
-0.31095406,0.11837456,0
0.2720848,0.37102473,0.031578947
0.1696113,0.39399293,0.031578947
-0.109540634,0.021201413,0
0.31448764,-0.03180212,0.2
0.3886926,-0.3074205,0.2
-0.17314488,-0.010600707,0
-0.17667845,0.003533569,0.2
0.042402826,-0.23498233,0.1368421
0.30388692,0.1696113,0
-0.2155477,-0.014134276,0.2
-0.19787987,-0.09893993,0
-0.056537103,0.06007067,0
0.012367492,-0.18021202,0
-0.25265017,0.024734983,0
-0.16431095,-0.010600707,0.1368421
0.23144877,0.18197879,0.2
0,-0.21731448,0.2
-0.3286219,0.22084805,0.2
-0.3074205,0.16431095,0.2
-0.28798586,0.088339224,0
-0.037102472,0.026501767,0.2
0.061837457,0.16077739,0
0.2279152,0.3533569,0.2
0.042402826,-0.23498233,0.010526316
0.044169612,0.25795054,0
-0.13250883,-0.2844523,0.06315789
-0.34982333,0.1466431,0.2
-0.24381626,0.12720849,0.06315789
-0.21024735,-0.037102472,0
-0.056537103,0.026501767,0.2
0.36042404,-0.22084805,0.2
0.08657244,0.23144877,0
0.19257951,0.33568904,0.2
-0.08303887,0.03533569,0
-0.049469966,-0.010600707,0.14736842
-0.37279153,0.2632509,0.08421053
0.049469966,0.17844523,0
-0.109540634,-0.22968198,0.2
-0.3409894,0.15017667,0
-0.08303887,0.044169612,0.2
0.23674911,0.007067138,0.021052632
-0.15017667,0.04770318,0
-0.17844523,-0.17667845,0.2
-0.24558304,-0.06007067,0.17894737
0.028268551,-0.16431095,0
0.295053,0.042402826,0.2
-0.16077739,0.053003535,0
-0.29858658,0.22084805,0.2
0.037102472,0.021201413,0.2
0.024734983,-0.05123675,0
0.34628975,-0.053003535,0.2
-0.09717315,-0.19257951,0
-0.24028268,0.026501767,0.2
0.014134276,0.08657244,0
-0.06890459,-0.24558304,0
0.22614841,0.06890459,0.1368421
0.3745583,-0.31448764,0
0.2932862,-0.3162544,0.042105265
-0.32155478,0.21378092,0
0.28975266,-0.16431095,0
0.07597173,0.21201414,0
-0.11130742,-0.15547703,0
0.03533569,-0.2632509,0.2
0.25265017,-0.07067138,0.2
0.08127209,0.23144877,0.2
0.033568904,-0.2862191,0
0.2385159,0.32508835,0.2
-0.019434629,-0.18727915,0.2
0.27915195,0.2279152,0.2
-0.072438166,0.033568904,0.2
0.03533569,-0.061837457,0
-0.3409894,0.22261484,0.2
0.042402826,0.2632509,0
0.03533569,-0.25265017,0
0.09187279,0.13074204,0
0.34452298,-0.044169612,0.2
-0.22261484,0.08480565,0.10526316
0.06890459,-0.07067138,0.094736844
0.038869258,0.044169612,0
0.11837456,0.2632509,0.18947369
0.22084805,0.33215547,0.2
-0.10600707,-0.33392227,0.06315789
0.014134276,0.09893993,0
0.34982333,-0.21201414,0.2
-0.040636044,-0.13074204,0.05263158
0.014134276,0.15194346,0.2
-0.061837457,0.054770317,0
-0.012367492,-0.1024735,0.2
-0.16254418,-0.16431095,0.2
-0.005300353,0.09187279,0.031578947
-0.24028268,-0.005300353,0.2
0.3621908,-0.23498233,0
0.21908127,0.41342756,0.15789473
0.045936394,0.01590106,0.2
0.022968197,0.049469966,0.2
0.31978798,-0.003533569,0.2
0.028268551,-0.014134276,0
0.06007067,0.20318021,0
-0.2862191,0.12014134,0
0.044169612,-0.18551236,0.2
-0.024734983,-0.34628975,0.042105265
0.21024735,0.38515902,0
-0.054770317,-0.27915195,0
0.31978798,-0.008833922,0.2
0.01590106,-0.19964664,0.2
-0.25441697,0.012367492,0.2
0.09717315,0.17137809,0.2
0.054770317,0.22261484,0.2
0.27031803,0.3745583,0.06315789
0.10424028,0.15724382,0.14736842
0.030035336,-0.042402826,0
0.37102473,-0.33392227,0.2
-0.16077739,-0.20141342,0
0.019434629,0.22438163,0.2
0.014134276,0.09010601,0
-0.008833922,-0.10777385,0.2
-0.12897527,-0.2155477,0
0.014134276,-0.109540634,0.2
0.07597173,-0.021201413,0.12631579
-0.040636044,-0.13427562,0.094736844
-0.1590106,-0.21201414,0
0.019434629,-0.093639575,0
-0.15194346,-0.11837456,0
0.3162544,0.005300353,0.2
0.26855123,0.14840989,0.2
-0.34452298,0.22084805,0.2
0.30388692,0.19257951,0.11578947
0.037102472,0.2614841,0.2
0.007067138,-0.10424028,0
-0.12190813,0.061837457,0.2
-0.30035335,0.19964664,0.2
-0.40459365,0.24911661,0.031578947
0.2385159,0.06360424,0.2
-0.14134276,-0.26501766,0.15789473
0.2738516,-0.06007067,0
-0.09717315,-0.3303887,0.2
-0.22968198,0.09540636,0.2
0.31095406,-0.109540634,0.2
0.32685512,0.05123675,0
-0.26501766,-0.022968197,0.2
0.3515901,-0.19787987,0
0.037102472,-0.17137809,0
-0.028268551,-0.010600707,0.15789473
-0.08303887,-0.3180212,0.2
-0.31272084,0.077738516,0.2
0.022968197,0.1024735,0.2
0.014134276,-0.10777385,0.2
0.2720848,0.12014134,0.2
-0.16431095,-0.022968197,0.010526316
-0.3392226,0.12190813,0.2
0.24381626,0.10600707,0
0.074204944,0.24911661,0.2
0.35865724,-0.28798586,0
0.36042404,-0.24734983,0.2
0.19787987,0.24204947,0.2
-0.017667845,0.017667845,0
0.3409894,-0.021201413,0
0.007067138,0.16607773,0.010526316
-0.0795053,-0.34628975,0
0.3745583,-0.21201414,0.031578947
-0.15547703,-0.2385159,0.2
0.28798586,0.18904594,0.2
0.024734983,-0.113074206,0
-0.010600707,-0.3303887,0
0.17667845,0.3515901,0.1368421
0.1943463,0.32508835,0
0.042402826,0.10600707,0.2
-0.15194346,-0.11660777,0
0.037102472,0.024734983,0.2
-0.024734983,0.042402826,0.2
0.038869258,0.042402826,0.2
0.3533569,-0.09010601,0.15789473
-0.16077739,0.010600707,0
-0.11484099,-0.1254417,0.2
-0.18374558,-0.10070671,0.2
-0.16254418,0.001766785,0
0.058303885,-0.07597173,0.2
-0.24734983,0.06007067,0
0.31978798,0.09540636,0
-0.30035335,0.09893993,0
-0.16431095,-0.1024735,0
0.038869258,-0.10777385,0
-0.019434629,-0.25441697,0.2
-0.27738515,0.19081272,0.2
-0.32685512,0.14487633,0.2
0.27561837,0.08480565,0
0.31978798,0.012367492,0
0.010600707,-0.056537103,0.2
-0.17314488,-0.14840989,0
0.33392227,-0.16254418,0.2
-0.24381626,-0.06537102,0.06315789
0.12014134,0.25441697,0.021052632
-0.10600707,-0.28268552,0
-0.37279153,0.24734983,0.2
0.2508834,0.1254417,0.2
0.37102473,-0.18904594,0
-0.15724382,-0.038869258,0.08421053
0.2614841,0.17844523,0
0.044169612,-0.045936394,0
-0.295053,0.17667845,0.2
0.37279153,-0.19787987,0.05263158
-0.033568904,-0.13427562,0.2
-0.024734983,-0.2508834,0
0.18904594,0.40282685,0
-0.17137809,-0.0795053,0.2
0.27915195,0.32155478,0.2
0.2844523,-0.25618374,0.2
0.32685512,-0.21378092,0
0.18904594,0.3621908,0
0.28268552,-0.14310955,0
-0.31448764,0.2614841,0
0.37279153,-0.24204947,0.2
0.3533569,-0.18374558,0.2
-0.012367492,-0.34628975,0.05263158
0.20671378,0.36572438,0
-0.30212015,0.06713781,0
-0.040636044,-0.13250883,0.010526316
0.2279152,0.058303885,0.05263158
0.37279153,-0.19964664,0.07368421
-0.15724382,-0.20318021,0.2
-0.34628975,0.25971732,0
0.22084805,0.3763251,0.2
0.19257951,0.34982333,0
-0.040636044,-0.008833922,0
-0.1696113,-0.1696113,0
-0.03180212,-0.06890459,0.06315789
0.044169612,-0.22614841,0.14736842
0.26855123,0.1254417,0
0.045936394,-0.21908127,0.12631579
0.24911661,0.2632509,0.094736844
0.074204944,-0.037102472,0.11578947
-0.18021202,-0.005300353,0
-0.39929327,0.24204947,0.16842106
-0.32332155,0.09893993,0.2
0.29151943,0.2155477,0.2
-0.03180212,-0.2279152,0
0.31978798,-0.045936394,0
0.037102472,0.024734983,0
0.2844523,0.24381626,0.2
0.29858658,0.001766785,0
0.10424028,0.15017667,0.031578947
-0.11660777,-0.2932862,0
-0.29858658,0.042402826,0.031578947
0.08303887,0.01590106,0.05263158
0.019434629,0.14134276,0.2
0.028268551,-0.32508835,0.11578947
-0.25971732,0.022968197,0.2
-0.030035336,-0.04770318,0.10526316
0.32508835,0.06360424,0.010526316
-0.077738516,0.042402826,0.2
-0.11484099,0.030035336,0.2
-0.077738516,-0.23674911,0.2
0.017667845,-0.13427562,0
0.010600707,0.093639575,0
0.058303885,0.23321554,0.2
0.27031803,0.077738516,0.2
-0.06007067,-0.32685512,0
0.3745583,-0.21024735,0.2
-0.1254417,-0.005300353,0
-0.061837457,-0.25441697,0
0.37102473,-0.1943463,0.2
-0.056537103,-0.34628975,0.15789473
-0.113074206,-0.2720848,0.2
-0.14487633,-0.1360424,0.2
0.3533569,-0.09187279,0.094736844
0.30388692,-0.2508834,0.2
0,-0.1943463,0
0.06890459,0.2632509,0.2
-0.16077739,-0.14487633,0
-0.028268551,-0.010600707,0.010526316
0.33215547,-0.27031803,0.2
0.32155478,-0.27915195,0
-0.06890459,-0.33568904,0
0.014134276,0.021201413,0.2
-0.28091872,0.061837457,0
0.32155478,-0.22438163,0
-0.08303887,-0.2155477,0.2
-0.27738515,0,0.05263158
0.30035335,-0.053003535,0
-0.14310955,-0.1943463,0.2
0.21908127,0.14310955,0
-0.003533569,0.045936394,0
-0.11130742,0.07597173,0
0.22438163,0.41342756,0.010526316
0.3533569,-0.23144877,0.2
0.030035336,0.19081272,0
-0.113074206,-0.16431095,0
0.33745584,-0.34628975,0.18947369
0.074204944,0.18021202,0
-0.30035335,0.0795053,0.2
0.24028268,0.2614841,0.2
0.2738516,0.33568904,0
0.34628975,-0.056537103,0.021052632
0.045936394,-0.19081272,0.2
0.07597173,-0.030035336,0
0.27915195,-0.16077739,0
0.18021202,0.39222616,0.2
0.20671378,0.32155478,0.2
-0.14134276,0.012367492,0
0.026501767,-0.14310955,0
0.30388692,-0.26855123,0.2
0.33392227,0.019434629,0.05263158
0.04770318,-0.19964664,0.021052632
-0.15194346,0.054770317,0
-0.23674911,0.10777385,0
0.09187279,0.1696113,0.2
-0.3180212,0.09717315,0.2
0.109540634,0.24558304,0.2
0.06360424,0.14310955,0
-0.3409894,0.15194346,0.2
0.19611308,0.2632509,0.08421053
0.03533569,-0.16254418,0
-0.09010601,-0.17491166,0.010526316
0.29151943,0.2632509,0.05263158
0.28975266,0.23498233,0.2
-0.16077739,-0.093639575,0
0.3162544,-0.33745584,0.2
0.042402826,-0.1696113,0
-0.3286219,0.22438163,0.2
-0.21908127,-0.11484099,0.11578947
0.11130742,0.25618374,0.2
0.053003535,-0.16607773,0
-0.008833922,-0.25795054,0.2
-0.024734983,-0.17844523,0.2
0.31448764,-0.030035336,0
0.30212015,-0.072438166,0
-0.16431095,0.03533569,0.2
-0.19081272,-0.07067138,0.2
-0.15194346,-0.04770318,0.12631579
0.27031803,-0.09010601,0
0.09893993,0.2508834,0.2
0.29858658,-0.33568904,0
0.2614841,0.10777385,0
0.2279152,0.41342756,0.042105265
-0.1696113,-0.18021202,0
-0.033568904,-0.074204944,0.094736844
0.27031803,0.3409894,0
-0.15371025,0.077738516,0.16842106
-0.049469966,-0.27738515,0
-0.32508835,0.19787987,0
-0.014134276,-0.10070671,0
0.32332155,-0.19257951,0
-0.14310955,-0.16607773,0
0.044169612,0.24204947,0.2
0.36042404,-0.1360424,0
-0.17667845,0.001766785,0
-0.33745584,0.2632509,0.042105265
-0.19787987,-0.15371025,0.11578947
0.045936394,-0.12720849,0
0.077738516,0.20318021,0
0.10424028,0.15194346,0.042105265
0.34275618,-0.34628975,0.16842106
-0.12014134,-0.2720848,0
0.3621908,-0.31272084,0
0.28975266,0.19787987,0.2
0.3286219,-0.10070671,0
0.040636044,-0.25441697,0.07368421
0.07597173,0.22084805,0.2
-0.17137809,-0.19081272,0
0.34982333,-0.074204944,0.18947369
0.33392227,-0.22084805,0
-0.35689047,0.15724382,0.12631579
-0.23321554,0.10424028,0.031578947
-0.2385159,0.037102472,0
0.30035335,0.21024735,0.10526316
0.34628975,-0.113074206,0
0.31448764,-0.30388692,0
-0.1943463,0.077738516,0.11578947
-0.24558304,-0.06007067,0.094736844
0.25441697,-0.093639575,0.17894737
0.37279153,-0.28268552,0
-0.10777385,-0.010600707,0.05263158
0.24911661,-0.014134276,0.2
0.088339224,0.1696113,0
0,-0.072438166,0.2
-0.049469966,-0.003533569,0.2
0.27915195,-0.021201413,0
0.037102472,-0.2720848,0.06315789
0.34452298,-0.04770318,0.2
0.20318021,0.20671378,0.2
0.06537102,-0.09010601,0.031578947
-0.23674911,0.026501767,0.2
-0.030035336,-0.16254418,0.2
0.09717315,0.10600707,0.031578947
0.33392227,-0.34628975,0.05263158
0.06360424,-0.1024735,0.15789473
-0.2155477,-0.12014134,0.010526316
-0.113074206,0.028268551,0.2
0.003533569,-0.017667845,0
-0.11484099,-0.31978798,0.05263158
0.10070671,0.13427562,0.010526316
-0.2738516,0.077738516,0.2
0.3091873,-0.14134276,0.2
-0.123674914,-0.27738515,0
-0.054770317,-0.23674911,0.16842106
-0.024734983,-0.014134276,0.16842106
-0.2844523,0.109540634,0
-0.19787987,-0.074204944,0
-0.23674911,-0.06713781,0
0.06713781,-0.08480565,0.05263158
-0.072438166,0.040636044,0
0.27738515,-0.012367492,0
0.012367492,-0.2385159,0
-0.042402826,-0.18374558,0.2
0.3162544,-0.11660777,0
0.030035336,0.24028268,0
0.35512367,-0.17491166,0
-0.06537102,-0.2508834,0.2
-0.19787987,0.077738516,0.2
0.088339224,0.12897527,0
-0.12897527,-0.28975266,0.15789473
0.29151943,0.14487633,0.2
0.25618374,-0.10070671,0.2
-0.2738516,0.06007067,0.2
0.32685512,0.017667845,0
-0.17667845,0.077738516,0.094736844
0.2614841,-0.077738516,0
-0.09540636,-0.23321554,0.2
-0.30565372,0.24734983,0.021052632
0.25618374,-0.074204944,0.2
-0.39045936,0.22438163,0.031578947
-0.003533569,-0.32508835,0.2
0.27738515,-0.22084805,0.05263158
0.058303885,-0.13250883,0
0.29858658,0.22084805,0.2
-0.18727915,-0.005300353,0.2
0.25441697,0.37809187,0.2
0.3515901,-0.27915195,0
0.36749116,-0.2632509,0.2
-0.038869258,-0.32508835,0.2
0.29681978,-0.33215547,0.094736844
-0.16431095,-0.045936394,0
-0.03180212,-0.2508834,0.2
-0.1024735,-0.3409894,0.10526316
-0.3303887,0.22614841,0
0.014134276,0.11130742,0.2
-0.15547703,-0.06537102,0
0.11484099,0.24558304,0.2
-0.10424028,-0.23321554,0
-0.045936394,-0.16607773,0.2
-0.09540636,0.06007067,0
-0.16784452,-0.21378092,0.11578947
0.20141342,0.204947,0.031578947
0.22084805,0.11484099,0.2
0.024734983,0.14310955,0.2
0.005300353,-0.08480565,0
-0.16431095,-0.11484099,0.2
-0.1943463,-0.077738516,0
0.03180212,-0.30212015,0.11578947
-0.045936394,0.053003535,0
0.007067138,0.17314488,0.021052632
-0.06890459,0.077738516,0.010526316
-0.2508834,0.04770318,0.2
0.19611308,0.23674911,0.15789473
-0.030035336,-0.17667845,0.2
-0.045936394,0.077738516,0
0.30388692,-0.31095406,0
0.03180212,-0.22968198,0.2
0.11484099,0.24911661,0.2
0.07067138,0.15371025,0
0.27915195,-0.054770317,0
-0.2844523,0.14310955,0
-0.008833922,-0.12014134,0
0.28268552,0.021201413,0.2
-0.10424028,-0.3392226,0.16842106
-0.1466431,-0.1696113,0
-0.2720848,0.01590106,0
-0.074204944,-0.3286219,0
0.037102472,-0.18551236,0
-0.030035336,-0.2844523,0.2
0.2385159,0.088339224,0.2
0.27738515,0.3409894,0.16842106
0.3515901,-0.12897527,0
-0.05123675,-0.3409894,0.2
-0.17491166,-0.12897527,0
-0.1024735,0.003533569,0.2
-0.39929327,0.24204947,0.08421053
0.32685512,-0.20848057,0.2
0.33745584,-0.012367492,0.2
-0.36395758,0.25971732,0.2
0.24028268,0.36925796,0.2
-0.22261484,-0.09010601,0.2
0.28268552,0.19611308,0
-0.24911661,-0.054770317,0.021052632
0.028268551,-0.3303887,0.021052632
-0.09893993,0.005300353,0
-0.042402826,-0.24911661,0.2
0.11484099,0.21731448,0.11578947
0.21908127,0.36572438,0.2
0.11130742,0.2632509,0.031578947
0.074204944,-0.038869258,0.15789473
-0.18551236,-0.16254418,0.2
0.056537103,-0.1466431,0.12631579
-0.003533569,-0.2508834,0
0.34805652,-0.058303885,0.18947369
0.295053,-0.2279152,0.2
-0.19257951,-0.06713781,0
-0.10424028,-0.21024735,0
-0.36042404,0.21908127,0
-0.2738516,0.10777385,0
0.06007067,0.09893993,0
0.3515901,-0.1590106,0
-0.25618374,0.15017667,0.17894737
0.2614841,-0.13780919,0.18947369
-0.19611308,-0.11837456,0.2
0.17844523,0.37809187,0.2
-0.26855123,0.17491166,0.1368421
0.37102473,-0.20671378,0
0.005300353,0.06360424,0
-0.29858658,0.14134276,0.2
0.38162544,-0.25265017,0.2
-0.001766785,0.11660777,0.06315789
-0.008833922,-0.09187279,0
-0.003533569,0.10777385,0.06315789
0.030035336,0.037102472,0.2
-0.03533569,-0.31978798,0.2
0.08127209,0.17314488,0.2
0.27738515,-0.21908127,0.12631579
0.088339224,0.054770317,0.15789473
-0.05123675,-0.010600707,0.11578947
-0.16254418,-0.20848057,0.2
-0.18197879,-0.022968197,0
0.2932862,-0.026501767,0
0.01590106,-0.05123675,0
0.08480565,0.028268551,0.1368421
-0.32508835,0.22614841,0.2
0.27915195,-0.13957597,0
-0.2844523,0.15194346,0.2
-0.17667845,0,0.2
-0.049469966,-0.19257951,0.042105265
0.06713781,-0.049469966,0.2
0.19964664,0.24204947,0.2
0.25795054,-0.019434629,0
-0.16784452,-0.058303885,0.2
0.030035336,-0.18021202,0
0.33392227,0.014134276,0.07368421
0.26678446,0.25618374,0
-0.2844523,0.074204944,0
-0.007067138,0.08657244,0.18947369
0.28798586,-0.28268552,0.12631579
-0.20848057,0.074204944,0.2
-0.017667845,-0.3074205,0.2
-0.3886926,0.23321554,0
-0.2738516,0.09540636,0.2
0.088339224,0.04770318,0.06315789
-0.39575973,0.2632509,0.010526316
0.3833922,-0.26855123,0
0.25265017,0.1696113,0.2
-0.074204944,0.019434629,0
0.23498233,0.3515901,0
0.08303887,0.24734983,0.2
-0.28798586,0.077738516,0
-0.32685512,0.15371025,0
-0.3763251,0.20848057,0
-0.3745583,0.2632509,0.2
0.3763251,-0.22261484,0.2
